Moschettone SX
t1: 56:34:88:66:fc:a2
Moschettone DX
t2: AB:67:88:FC:10:b6
Sternale
t3: AB:67:88:FC:10:b6

PAN;PT1;PT2;AxAN;AyAN;AzAN;AxTM1;AyTM1;AzTM1;AxTR1;AyTR1;AzTR1;AxTM2;AyTM2;AzTM2;AxTR2;AyTR2;AzTR2;GxAN;GyAN;GzAN;GxTM1;GyTM1;GzTM1;GxTR1;GyTR1;GzTR1;GxTM2;GyTM2;GzTM2;GxTR2;GyTR2;GzTR2;TIMESTAMP
98634.772;98687.655;98654.616;158.844;878.156;468.602;-924.455;375.028;9.333;314.821;-950.990;-57.523;-947.513;332.206;5.856;311.222;-944.158;-37.088;-3010.000;682.500;297.500;140.000;-630.000;-630.000;-472.500;560.000;402.500;1015.000;262.500;192.500;52.500;315.000;-595.000;1719306610837;
98634.772;98687.655;98654.616;157.929;875.350;464.698;-926.773;385.764;9.028;322.507;-946.781;-56.974;-949.526;313.235;5.429;308.416;-947.818;-33.001;-3062.500;525.000;402.500;210.000;-245.000;-350.000;-157.500;577.500;122.500;1190.000;577.500;385.000;175.000;385.000;-630.000;1719306610844;
98634.772;98687.655;98654.399;161.162;876.875;466.223;-924.211;375.272;8.723;319.823;-944.402;-55.327;-948.794;328.485;6.283;311.283;-948.001;-33.672;-2975.000;-87.500;437.500;297.500;-105.000;-122.500;-17.500;647.500;-157.500;1382.500;822.500;-262.500;437.500;577.500;-52.500;1719306610859;
98634.928;98687.655;98654.399;163.358;887.367;467.077;-928.298;358.985;9.699;313.906;-951.783;-56.486;-943.304;333.548;6.832;315.736;-941.962;-34.709;-3272.500;-420.000;455.000;350.000;157.500;-227.500;210.000;735.000;-87.500;1417.500;1050.000;52.500;630.000;630.000;-297.500;1719306610881;
98634.928;98687.655;98654.399;162.016;882.487;470.859;-933.727;362.767;9.943;311.100;-952.576;-56.852;-946.964;332.511;7.137;314.394;-947.452;-33.550;-3605.000;-1715.000;647.500;472.500;297.500;-420.000;455.000;822.500;105.000;1435.000;1085.000;140.000;717.500;630.000;-402.500;1719306610926;
98634.928;98688.053;98654.735;163.907;886.818;474.275;-937.692;351.055;10.797;307.013;-957.334;-55.144;-947.818;328.668;6.405;309.941;-947.879;-35.563;-3937.500;-2222.500;805.000;805.000;980.000;-210.000;1137.500;1155.000;-70.000;1452.500;1365.000;87.500;1032.500;717.500;-437.500;1719306610949;
98634.958;98688.053;98654.735;165.859;884.927;475.434;-934.703;354.959;11.590;308.050;-954.284;-55.266;-953.552;316.529;7.259;303.841;-951.478;-30.744;-3937.500;-2135.000;770.000;875.000;1015.000;-437.500;1190.000;1190.000;140.000;1627.500;1575.000;210.000;1207.500;857.500;-542.500;1719306610955;
98634.958;98688.053;98654.735;166.042;882.609;475.922;-929.762;373.381;12.078;313.418;-950.258;-55.815;-951.112;312.747;8.601;305.549;-951.600;-30.317;-3902.500;-1977.500;647.500;945.000;1137.500;-612.500;1470.000;1312.500;245.000;1680.000;1575.000;140.000;1207.500;892.500;-420.000;1719306610965;
98634.958;98688.053;98654.735;165.371;877.790;475.312;-930.799;372.161;13.115;317.566;-946.110;-55.693;-945.744;332.572;9.272;317.505;-943.853;-34.038;-3500.000;-1627.500;472.500;980.000;1295.000;-280.000;1435.000;1260.000;52.500;1680.000;1487.500;-157.500;1120.000;875.000;-157.500;1719306611001;
98634.958;98688.093;98654.901;165.615;879.742;473.543;-926.956;369.111;12.627;317.810;-947.452;-55.815;-945.073;332.572;9.760;320.738;-945.134;-32.147;-3272.500;-1592.500;472.500;962.500;1295.000;-227.500;1557.500;1277.500;-70.000;1522.500;1522.500;280.000;1102.500;735.000;-577.500;1719306611009;
98634.958;98688.093;98654.901;164.700;873.398;474.946;-931.348;364.719;14.030;306.647;-952.881;-55.754;-950.380;324.154;9.028;305.976;-949.648;-32.208;-3097.500;-1277.500;472.500;980.000;1522.500;-227.500;1767.500;1330.000;-105.000;1470.000;1417.500;227.500;997.500;665.000;-525.000;1719306611031;
98635.147;98688.093;98654.901;160.979;868.213;482.571;-932.812;353.373;14.030;305.976;-955.931;-53.009;-957.883;306.891;10.431;297.070;-956.175;-29.402;-2590.000;-1067.500;612.500;1120.000;1505.000;-262.500;1785.000;1382.500;-140.000;1522.500;1242.500;105.000;840.000;735.000;-367.500;1719306611054;
98635.147;98688.059;98654.901;162.931;866.749;482.144;-924.089;380.518;14.884;319.152;-947.208;-55.571;-953.125;309.453;11.407;304.146;-951.844;-29.768;-2467.500;-1277.500;647.500;1032.500;1312.500;-560.000;1522.500;1277.500;140.000;1522.500;1120.000;-52.500;682.500;700.000;-192.500;1719306611069;
98634.911;98688.059;98655.023;170.617;871.873;474.946;-923.113;382.653;13.420;322.568;-946.171;-55.754;-946.964;332.816;11.712;316.590;-945.256;-31.537;-1400.000;-1417.500;455.000;962.500;1330.000;-367.500;1505.000;1260.000;-87.500;910.000;157.500;227.500;-140.000;175.000;-420.000;1719306611115;
98634.911;98688.059;98655.023;170.617;871.873;474.946;-927.932;367.830;14.335;313.479;-950.075;-52.948;-947.330;325.984;12.078;307.928;-946.354;-31.110;-1400.000;-1417.500;455.000;857.500;1242.500;-157.500;1400.000;1172.500;-87.500;840.000;35.000;332.500;-350.000;52.500;-525.000;1719306611122;
98634.911;98688.059;98655.023;177.327;869.738;470.188;-936.838;346.846;16.897;299.327;-960.201;-51.545;-955.016;309.636;11.712;301.462;-952.149;-29.768;-752.500;-1680.000;332.500;805.000;840.000;-402.500;1067.500;1137.500;70.000;770.000;-262.500;455.000;-472.500;0.000;-577.500;1719306611135;
98634.911;98687.941;98655.062;175.436;876.387;480.253;-933.910;358.314;15.860;314.028;-948.489;-52.155;-952.820;302.316;12.200;303.780;-952.332;-30.195;-770.000;-1662.500;-52.500;717.500;630.000;-595.000;665.000;1067.500;402.500;752.500;-420.000;297.500;-875.000;-52.500;-402.500;1719306611159;
98634.729;98688.029;98655.062;176.534;861.686;483.486;-935.130;346.602;16.409;303.536;-956.724;-52.826;-949.831;326.472;12.505;309.209;-946.842;-31.598;0.000;-2187.500;-385.000;-17.500;-892.500;-385.000;-752.500;350.000;87.500;717.500;-805.000;-210.000;-1225.000;-122.500;52.500;1719306611211;
98635.230;98688.783;98655.062;167.750;874.862;471.530;-931.043;360.998;15.128;307.867;-951.783;-54.290;-944.524;335.744;13.542;314.333;-942.938;-31.354;665.000;-2432.500;-1522.500;-577.500;-1907.500;87.500;-1820.000;-122.500;-297.500;682.500;-980.000;-87.500;-1400.000;-192.500;-87.500;1719306611285;
98635.230;98688.783;98655.062;170.495;870.653;468.297;-935.191;347.395;16.348;305.488;-957.334;-55.571;-944.280;327.631;12.627;316.468;-944.707;-32.635;857.500;-3010.000;-1750.000;-630.000;-2100.000;-157.500;-2065.000;-175.000;17.500;385.000;-1417.500;157.500;-1820.000;-437.500;-262.500;1719306611308;
98635.112;98688.783;98654.633;166.957;878.522;471.957;-930.860;354.471;16.287;308.599;-951.295;-53.497;-953.735;309.453;11.773;302.438;-954.040;-33.245;595.000;-2415.000;-1942.500;-665.000;-2152.500;-420.000;-2170.000;-157.500;297.500;122.500;-1977.500;350.000;-2450.000;-717.500;-420.000;1719306611369;
98635.112;98688.653;98654.404;175.314;881.084;474.702;-923.052;378.749;15.738;322.751;-942.572;-56.242;-952.454;313.845;9.333;303.292;-949.709;-33.977;1382.500;-1400.000;-1715.000;-735.000;-2380.000;-367.500;-2380.000;-245.000;192.500;-35.000;-2345.000;210.000;-2747.500;-840.000;-297.500;1719306611414;
98635.503;98688.653;98654.404;172.142;881.145;471.591;-935.801;357.216;14.823;301.340;-958.310;-55.632;-948.367;319.518;8.906;306.830;-951.295;-33.916;1155.000;-910.000;-1750.000;-875.000;-2450.000;-175.000;-2380.000;-350.000;-35.000;70.000;-2292.500;17.500;-2730.000;-805.000;-175.000;1719306611451;
98635.503;98688.653;98654.790;171.166;883.097;467.138;-934.215;353.373;15.738;303.597;-953.125;-57.157;-946.415;332.999;8.540;314.333;-946.659;-37.332;1120.000;-700.000;-1715.000;-787.500;-2467.500;-227.500;-2415.000;-315.000;-87.500;105.000;-1925.000;192.500;-2275.000;-665.000;-350.000;1719306611460;
98635.503;98688.872;98654.790;169.458;882.731;465.613;-931.836;358.436;15.372;312.686;-951.417;-57.767;-952.149;322.080;9.638;310.856;-948.550;-36.600;1050.000;-682.500;-1662.500;-752.500;-2485.000;-315.000;-2380.000;-297.500;210.000;192.500;-1662.500;175.000;-2152.500;-647.500;-332.500;1719306611466;
98635.503;98688.872;98654.790;170.373;881.999;465.613;-926.956;375.821;14.030;317.444;-948.306;-59.658;-947.696;322.507;8.723;313.052;-945.927;-37.820;1102.500;-647.500;-1662.500;-735.000;-2397.500;-402.500;-2310.000;-262.500;245.000;210.000;-1610.000;87.500;-1960.000;-525.000;-175.000;1719306611474;
98635.503;98688.872;98654.845;170.800;878.461;471.103;-930.250;360.876;13.237;310.734;-953.247;-58.743;-950.563;318.481;8.479;312.808;-948.794;-37.515;1207.500;105.000;-1890.000;-612.500;-1890.000;-262.500;-1837.500;-105.000;0.000;437.500;-1172.500;262.500;-1627.500;-350.000;-472.500;1719306611505;
98634.680;98688.655;98654.845;169.336;878.705;473.116;-930.433;365.390;13.908;312.259;-949.160;-59.902;-951.478;322.019;7.930;310.673;-946.354;-37.149;1190.000;420.000;-1837.500;-437.500;-1610.000;-35.000;-1540.000;0.000;-175.000;455.000;-1015.000;52.500;-1330.000;-262.500;-140.000;1719306611525;
98634.680;98688.655;98654.845;170.007;875.716;473.726;-932.507;359.046;13.481;314.394;-953.308;-59.597;-946.415;329.095;7.381;308.233;-949.404;-39.284;1120.000;490.000;-1785.000;-367.500;-1522.500;-122.500;-1435.000;87.500;-175.000;665.000;-560.000;105.000;-857.500;-70.000;-297.500;1719306611533;
98634.680;98688.655;98654.845;169.580;868.701;473.238;-931.226;370.514;13.481;313.845;-951.173;-61.427;-951.478;317.017;8.235;305.793;-950.380;-37.393;997.500;507.500;-1505.000;-192.500;-1155.000;-315.000;-1050.000;210.000;105.000;840.000;-192.500;280.000;-682.500;17.500;-472.500;1719306611556;
98634.709;98688.431;98654.773;177.693;879.620;471.042;-933.361;366.549;12.200;307.196;-953.247;-61.366;-947.452;332.694;7.808;311.588;-945.744;-38.674;1855.000;857.500;-1172.500;-52.500;-735.000;-210.000;-595.000;402.500;-52.500;997.500;122.500;-52.500;-315.000;227.500;-175.000;1719306611594;
98634.709;98688.431;98654.773;174.033;885.171;473.421;-929.762;368.562;13.237;317.383;-949.282;-60.268;-946.720;327.753;8.540;316.285;-946.720;-37.759;1925.000;1260.000;-1557.500;437.500;122.500;-175.000;315.000;822.500;-70.000;1190.000;420.000;175.000;-17.500;367.500;-402.500;1719306611616;
98634.709;98688.431;98654.773;159.027;885.232;472.018;-929.762;366.244;12.627;316.163;-949.892;-59.536;-946.903;330.132;10.065;314.638;-946.049;-38.308;1837.500;1715.000;-2012.500;525.000;402.500;-332.500;595.000;910.000;17.500;1225.000;770.000;17.500;385.000;507.500;-245.000;1719306611639;
98634.709;98688.678;98654.773;155.184;880.108;470.798;-931.043;372.161;13.725;312.076;-951.356;-60.329;-945.195;333.243;9.638;311.893;-944.585;-37.759;1732.500;1732.500;-2082.500;735.000;910.000;-262.500;1102.500;1067.500;-157.500;1295.000;892.500;35.000;647.500;560.000;-402.500;1719306611646;
98634.709;98688.678;98655.212;157.319;874.008;474.031;-931.043;365.573;13.786;311.771;-950.990;-59.902;-948.855;324.764;9.272;309.941;-947.513;-36.539;1610.000;1575.000;-2152.500;787.500;1032.500;-105.000;1242.500;1137.500;-262.500;1382.500;1172.500;332.500;752.500;595.000;-577.500;1719306611655;
98634.531;98688.678;98655.212;161.345;868.030;476.349;-934.947;359.412;15.250;308.965;-953.308;-58.255;-950.380;316.712;9.638;307.257;-951.295;-37.576;1452.500;1452.500;-1837.500;980.000;1400.000;-402.500;1680.000;1347.500;70.000;1470.000;1260.000;315.000;945.000;735.000;-490.000;1719306611675;
98634.531;98688.811;98655.212;161.833;869.677;479.826;-930.677;365.268;14.091;312.442;-950.685;-58.987;-952.332;319.945;10.980;307.318;-950.929;-36.478;1627.500;1225.000;-1627.500;1102.500;1540.000;-350.000;1750.000;1452.500;-17.500;1522.500;1417.500;17.500;1067.500;752.500;-315.000;1719306611684;
98634.531;98688.811;98655.212;163.358;873.886;476.044;-930.738;364.719;14.030;311.893;-951.722;-59.170;-949.831;325.374;10.309;308.172;-947.269;-35.075;1732.500;910.000;-1470.000;1190.000;1662.500;-315.000;1837.500;1470.000;-17.500;1662.500;1470.000;87.500;1102.500;875.000;-315.000;1719306611699;
98634.531;98688.811;98655.212;162.870;881.938;469.456;-930.189;362.950;14.579;315.614;-951.356;-58.011;-948.184;326.350;9.760;310.612;-945.561;-36.539;2030.000;665.000;-1470.000;1207.500;1750.000;-385.000;2012.500;1540.000;140.000;1662.500;1487.500;105.000;1120.000;892.500;-402.500;1719306611715;
98634.531;98688.811;98655.715;162.870;881.938;469.456;-929.823;372.222;15.311;316.224;-950.136;-56.730;-948.062;323.117;9.211;312.991;-947.635;-36.356;2030.000;665.000;-1470.000;1190.000;1802.500;-507.500;2047.500;1522.500;175.000;1680.000;1697.500;52.500;1242.500;892.500;-350.000;1719306611721;
98634.531;98688.811;98655.715;163.175;893.406;460.062;-925.614;375.943;15.433;312.503;-949.526;-59.780;-947.086;325.862;10.248;313.052;-946.964;-34.587;1837.500;-140.000;-1505.000;1207.500;1820.000;-420.000;2065.000;1505.000;0.000;1680.000;1715.000;-52.500;1295.000;910.000;-262.500;1719306611746;
98635.001;98688.811;98655.715;157.197;886.147;458.415;-931.165;358.192;16.104;310.124;-952.820;-58.133;-944.097;337.086;10.126;314.028;-942.023;-36.661;1190.000;-490.000;-1662.500;1225.000;1907.500;-70.000;2117.500;1540.000;-245.000;1680.000;1697.500;-17.500;1330.000;892.500;-280.000;1719306611765;
98635.001;98689.203;98655.715;157.502;883.158;459.696;-926.468;371.673;16.287;314.577;-950.441;-55.998;-949.526;331.291;9.089;309.453;-948.123;-35.868;1032.500;-665.000;-1645.000;1225.000;1767.500;-507.500;2030.000;1540.000;175.000;1680.000;1767.500;227.500;1347.500;945.000;-472.500;1719306611781;
98635.001;98689.203;98655.715;157.380;884.927;463.356;-926.529;379.481;16.531;320.067;-948.001;-58.194;-949.221;320.738;11.529;308.965;-949.282;-32.086;910.000;-105.000;-1610.000;1190.000;1680.000;-420.000;1890.000;1435.000;-87.500;1732.500;1715.000;-35.000;1242.500;910.000;-245.000;1719306611804;
98635.219;98689.203;98655.146;157.929;887.306;465.918;-928.664;366.366;16.287;317.932;-949.831;-56.913;-944.768;338.672;11.102;316.712;-943.853;-35.014;1312.500;437.500;-1435.000;1067.500;1662.500;-140.000;1837.500;1382.500;-227.500;1680.000;1610.000;17.500;1207.500;875.000;-315.000;1719306611834;
98635.219;98688.931;98655.146;165.310;885.903;468.541;-931.592;355.691;17.690;308.660;-953.491;-53.619;-947.574;325.862;11.895;315.553;-947.452;-33.550;1207.500;577.500;-875.000;910.000;1050.000;-262.500;1242.500;1225.000;-52.500;1505.000;1522.500;280.000;1137.500;770.000;-647.500;1719306611871;
98635.219;98688.931;98655.146;167.872;882.975;469.761;-924.943;373.625;17.202;318.786;-947.574;-54.229;-948.855;319.396;12.810;310.124;-948.306;-34.648;1155.000;735.000;-717.500;787.500;752.500;-525.000;945.000;1120.000;192.500;1522.500;1452.500;245.000;1067.500;735.000;-560.000;1719306611886;
98635.219;98688.931;98655.146;167.689;884.683;471.469;-922.747;382.348;17.507;323.971;-945.073;-55.937;-948.794;323.117;12.566;304.085;-948.489;-32.574;1102.500;787.500;-735.000;717.500;630.000;-490.000;805.000;1032.500;87.500;1417.500;1295.000;-35.000;875.000;647.500;-280.000;1719306611894;
98635.167;98688.931;98655.097;163.602;885.171;464.698;-929.396;368.806;16.714;315.248;-950.441;-54.107;-948.489;320.921;12.627;313.296;-947.330;-31.110;1225.000;1120.000;-892.500;490.000;402.500;-140.000;560.000;840.000;-140.000;1347.500;770.000;17.500;385.000;577.500;-280.000;1719306611923;
98635.167;98688.813;98655.097;155.306;886.940;461.770;-933.849;356.423;17.446;305.976;-953.369;-52.948;-943.060;341.905;12.444;320.555;-941.779;-34.038;0.000;-140.000;-1155.000;315.000;-17.500;-402.500;122.500;647.500;140.000;1207.500;437.500;0.000;87.500;420.000;-227.500;1719306611976;
98635.423;98688.813;98655.097;154.513;882.365;464.149;-931.775;365.329;17.751;305.915;-953.613;-53.680;-942.999;341.112;12.505;321.043;-941.779;-34.953;-52.500;-262.500;-1137.500;227.500;-350.000;-315.000;-105.000;630.000;140.000;1067.500;350.000;140.000;-17.500;297.500;-367.500;1719306611983;
98635.423;98688.813;98655.097;154.513;882.365;464.149;-928.847;364.963;17.690;314.211;-950.502;-53.436;-950.929;319.091;12.810;307.745;-949.526;-32.086;-52.500;-262.500;-1137.500;175.000;-525.000;-245.000;-402.500;577.500;-35.000;910.000;157.500;280.000;-297.500;122.500;-490.000;1719306611991;
98635.423;98688.813;98655.097;154.635;884.805;463.539;-925.919;372.405;17.507;319.213;-948.733;-54.473;-952.332;313.235;11.712;305.610;-953.613;-30.988;-70.000;-437.500;-1085.000;-35.000;-805.000;-367.500;-595.000;472.500;52.500;857.500;17.500;192.500;-367.500;105.000;-367.500;1719306612021;
98635.423;98688.772;98655.159;156.892;886.025;468.419;-924.333;379.481;17.568;317.322;-948.245;-54.473;-947.452;325.496;12.749;310.490;-947.086;-31.781;-367.500;-1050.000;-1365.000;-122.500;-945.000;-385.000;-857.500;280.000;70.000;770.000;-595.000;157.500;-1050.000;-35.000;-385.000;1719306612044;
98635.423;98688.772;98655.159;156.892;886.025;468.419;-928.969;363.011;17.263;316.529;-948.550;-53.680;-947.208;325.862;12.993;315.797;-945.622;-32.696;-367.500;-1050.000;-1365.000;-332.500;-1242.500;0.000;-1050.000;192.500;-157.500;717.500;-752.500;140.000;-1190.000;-122.500;-297.500;1719306612051;
98635.294;98688.773;98655.159;163.846;883.219;459.330;-927.139;373.625;15.433;311.954;-950.624;-54.656;-942.877;340.624;12.993;317.078;-942.511;-33.916;175.000;-1190.000;-1365.000;-437.500;-1890.000;-315.000;-1715.000;0.000;210.000;560.000;-997.500;0.000;-1400.000;-315.000;-192.500;1719306612081;
98635.294;98688.773;98655.065;168.116;888.526;462.136;-926.651;371.185;15.555;318.847;-949.587;-55.144;-952.698;314.089;11.285;303.719;-952.332;-33.062;385.000;-1120.000;-1452.500;-542.500;-1995.000;-157.500;-1837.500;-35.000;-17.500;332.500;-1365.000;332.500;-1785.000;-525.000;-437.500;1719306612090;
98635.294;98688.773;98655.065;168.421;882.731;473.665;-925.858;372.222;15.555;320.494;-950.441;-56.181;-950.319;320.006;11.285;305.915;-948.794;-32.391;402.500;-577.500;-1785.000;-630.000;-1995.000;-227.500;-1995.000;-157.500;52.500;297.500;-1645.000;-157.500;-1995.000;-560.000;52.500;1719306612105;
98635.294;98688.773;98654.785;163.602;880.596;464.088;-926.407;373.503;14.457;320.189;-945.744;-55.571;-946.537;332.206;9.211;309.331;-947.452;-34.770;35.000;-525.000;-1417.500;-752.500;-2100.000;-175.000;-1995.000;-210.000;-17.500;87.500;-1785.000;227.500;-2170.000;-717.500;-367.500;1719306612135;
98635.294;98688.773;98654.785;163.602;880.596;464.088;-928.420;370.758;14.823;307.135;-954.589;-56.913;-951.600;322.202;8.723;305.854;-950.685;-34.587;35.000;-525.000;-1417.500;-770.000;-2082.500;-157.500;-2047.500;-227.500;-140.000;87.500;-1767.500;332.500;-2170.000;-682.500;-507.500;1719306612142;
98635.332;98688.773;98654.785;161.833;880.901;467.565;-935.069;350.689;14.579;305.000;-955.565;-55.937;-954.955;308.294;9.272;299.815;-954.040;-33.916;297.500;-157.500;-735.000;-717.500;-2082.500;-17.500;-1960.000;-227.500;-192.500;175.000;-1715.000;210.000;-2117.500;-612.500;-262.500;1719306612181;
98635.332;98688.500;98654.785;161.528;873.581;465.918;-937.204;348.249;14.457;301.889;-956.053;-56.120;-950.685;320.738;10.004;304.329;-952.210;-33.367;437.500;-87.500;-630.000;-665.000;-2082.500;-192.500;-2012.500;-140.000;122.500;332.500;-1715.000;-122.500;-2100.000;-542.500;-122.500;1719306612186;
98635.332;98688.500;98654.895;163.907;876.570;459.391;-933.788;362.157;13.847;307.806;-953.003;-56.425;-947.269;329.644;9.272;313.967;-945.622;-36.661;840.000;157.500;-402.500;-542.500;-2082.500;-490.000;-2012.500;-52.500;227.500;350.000;-1662.500;-52.500;-2030.000;-455.000;-87.500;1719306612208;
98635.332;98688.500;98654.895;164.395;881.572;459.086;-929.884;370.392;13.115;318.664;-946.720;-57.828;-944.768;335.378;9.455;317.993;-943.487;-35.441;997.500;245.000;-367.500;-525.000;-2047.500;-402.500;-1925.000;-70.000;105.000;402.500;-1522.500;105.000;-1942.500;-472.500;-175.000;1719306612216;
98635.015;98688.500;98654.895;164.212;885.415;460.001;-924.577;375.760;12.627;321.592;-946.842;-56.913;-946.049;335.927;8.235;319.152;-943.121;-36.173;1032.500;210.000;-420.000;-507.500;-1872.500;-245.000;-1802.500;-70.000;35.000;367.500;-1470.000;157.500;-1872.500;-455.000;-315.000;1719306612230;
98635.015;98688.500;98654.895;162.443;889.624;458.049;-927.017;370.758;13.054;319.884;-946.903;-58.865;-947.940;329.278;8.906;317.017;-945.195;-37.149;945.000;0.000;-490.000;-525.000;-1785.000;-245.000;-1680.000;-70.000;0.000;315.000;-1330.000;175.000;-1802.500;-472.500;-350.000;1719306612238;
98635.015;98688.615;98654.895;161.162;893.223;457.439;-930.128;368.806;11.895;313.479;-950.807;-58.072;-949.831;323.605;9.394;308.599;-949.038;-35.868;770.000;-280.000;-630.000;-525.000;-1627.500;-210.000;-1557.500;-35.000;0.000;367.500;-1225.000;227.500;-1627.500;-402.500;-385.000;1719306612246;
